date,time,category,sub_category,count,priority,department,days_ago
2025-03-24,08:16,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-03-24,08:52,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-03-24,18:38,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-03-24,18:25,IT Support,Technical Assistance,2,Medium,IT Department,
2025-03-24,12:52,IT Support,Virus/Malware Check,3,Critical,IT Department,
2025-03-24,10:51,IT Support,Data Backup/Restore,3,Medium,IT Department,
2025-03-25,19:13,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-03-25,12:34,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-03-25,13:42,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-03-25,09:24,Others,General Inquiry,2,Low,IT Department,
2025-03-25,09:49,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-03-25,14:07,IT Support,Technical Assistance,3,Medium,IT Department,
2025-03-26,13:53,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-03-26,10:11,Asset Check In,Monitor,2,Low,Asset Department,
2025-03-26,08:20,Others,General Inquiry,2,Low,IT Department,
2025-03-26,13:48,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-03-26,15:04,IT Support,Data Backup/Restore,2,Medium,IT Department,
2025-03-27,10:29,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-03-27,16:42,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-03-27,16:51,Others,General Inquiry,2,Low,IT Department,
2025-03-27,12:11,Asset Check In,Monitor,3,Low,Asset Department,
2025-03-27,07:06,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-03-28,19:33,IT Support,Data Backup/Restore,3,Medium,IT Department,
2025-03-28,08:42,Asset Check In,Monitor,1,Low,Asset Department,
2025-03-28,14:49,IT Support,Technical Assistance,1,Medium,IT Department,
2025-03-28,16:58,Others,,3,Low,IT Department,
2025-03-29,13:50,Asset Check In,Monitor,2,Low,Asset Department,
2025-03-31,10:24,New Budget Proposal,Capital Expenses (CapEx),3,High,Budget Department,
2025-03-31,14:11,IT Support,Software Installation/Update,2,Medium,IT Department,
2025-03-31,16:09,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-03-31,08:04,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-03-31,08:21,Asset Check In,Monitor,3,Low,Asset Department,
2025-03-31,09:59,IT Support,Technical Assistance,3,Medium,IT Department,
2025-03-31,21:35,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-03-31,16:54,IT Support,Technical Assistance,2,Medium,IT Department,
2025-03-31,13:59,IT Support,Technical Assistance,2,Medium,IT Department,
2025-03-31,14:33,Others,General Inquiry,2,Low,IT Department,
2025-03-31,12:14,Others,,3,Low,IT Department,
2025-03-31,23:32,Asset Check In,Monitor,1,Low,Asset Department,
2025-04-01,19:35,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-04-01,15:56,IT Support,Virus/Malware Check,2,Critical,IT Department,
2025-04-01,09:35,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-04-01,09:16,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-04-01,08:12,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-04-01,20:15,IT Support,Technical Assistance,3,Medium,IT Department,
2025-04-02,13:44,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-04-02,08:03,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-04-02,15:37,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-04-02,14:48,IT Support,Virus/Malware Check,3,Critical,IT Department,
2025-04-02,19:46,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-04-02,21:26,IT Support,Technical Assistance,1,Medium,IT Department,
2025-04-03,13:39,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-04-03,12:39,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-04-03,09:58,IT Support,Technical Assistance,3,Medium,IT Department,
2025-04-03,09:43,IT Support,Software Installation/Update,2,Medium,IT Department,
2025-04-03,15:12,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-04-03,10:44,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-04-03,09:17,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-04-04,15:21,New Budget Proposal,Capital Expenses (CapEx),2,High,Budget Department,
2025-04-04,08:39,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-04-04,09:16,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-04-04,13:44,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-04-04,12:25,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-04-05,16:17,Others,General Inquiry,1,Low,IT Department,
2025-04-07,04:08,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-04-07,13:44,Others,,3,Low,IT Department,
2025-04-07,14:43,IT Support,Technical Assistance,2,Medium,IT Department,
2025-04-07,09:57,Others,General Inquiry,2,Low,IT Department,
2025-04-07,16:55,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-04-07,10:09,Others,General Inquiry,2,Low,IT Department,
2025-04-07,10:14,Others,,2,Low,IT Department,
2025-04-07,09:54,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-04-07,15:41,Asset Check In,Monitor,2,Low,Asset Department,
2025-04-07,18:11,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-04-07,12:04,New Budget Proposal,Capital Expenses (CapEx),2,High,Budget Department,
2025-04-07,09:13,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-04-08,10:53,Others,,2,Low,IT Department,
2025-04-08,18:21,IT Support,Data Backup/Restore,3,Medium,IT Department,
2025-04-08,10:33,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-04-08,13:43,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-04-08,14:41,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-04-08,09:32,IT Support,Technical Assistance,2,Medium,IT Department,
2025-04-09,10:16,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-04-09,14:02,IT Support,Technical Assistance,1,Medium,IT Department,
2025-04-09,21:08,Asset Check In,Monitor,1,Low,Asset Department,
2025-04-09,10:24,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-04-09,09:03,New Budget Proposal,Operational Expenses (OpEx),2,Medium,Budget Department,
2025-04-09,16:58,IT Support,Technical Assistance,1,Medium,IT Department,
2025-04-10,13:54,Asset Check In,Monitor,1,Low,Asset Department,
2025-04-10,18:17,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-04-10,14:23,Asset Check In,Monitor,3,Low,Asset Department,
2025-04-10,13:40,Others,General Inquiry,2,Low,IT Department,
2025-04-10,03:52,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-04-10,14:33,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-04-11,08:42,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-04-11,16:57,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-04-11,19:13,Asset Check In,Monitor,2,Low,Asset Department,
2025-04-11,09:44,IT Support,Data Backup/Restore,3,Medium,IT Department,
2025-04-11,18:12,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-04-11,15:03,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-04-14,18:09,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-04-14,10:50,IT Support,Technical Assistance,2,Medium,IT Department,
2025-04-14,08:59,IT Support,Technical Assistance,3,Medium,IT Department,
2025-04-14,08:09,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-04-14,08:16,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-04-14,14:10,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-04-14,12:45,IT Support,Technical Assistance,3,Medium,IT Department,
2025-04-14,07:37,IT Support,Data Backup/Restore,3,Medium,IT Department,
2025-04-14,10:27,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-04-14,15:15,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-04-14,09:40,New Budget Proposal,Operational Expenses (OpEx),3,Medium,Budget Department,
2025-04-14,12:34,Asset Check In,Monitor,1,Low,Asset Department,
2025-04-15,23:44,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-04-15,15:31,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-04-15,10:58,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-04-15,19:00,Asset Check In,Monitor,1,Low,Asset Department,
2025-04-15,16:48,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-04-15,10:20,Others,General Inquiry,1,Low,IT Department,
2025-04-16,13:57,New Budget Proposal,Operational Expenses (OpEx),2,Medium,Budget Department,
2025-04-16,16:28,IT Support,Technical Assistance,1,Medium,IT Department,
2025-04-16,16:49,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-04-16,12:07,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-04-16,16:47,Asset Check In,Monitor,2,Low,Asset Department,
2025-04-16,18:04,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-04-20,15:16,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-04-20,15:24,Asset Check In,Monitor,3,Low,Asset Department,
2025-04-21,10:36,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-04-21,08:30,IT Support,Virus/Malware Check,2,Critical,IT Department,
2025-04-21,08:14,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-04-21,10:33,Others,General Inquiry,3,Low,IT Department,
2025-04-21,21:25,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-04-21,15:12,IT Support,Data Backup/Restore,2,Medium,IT Department,
2025-04-21,08:58,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-04-21,21:29,Asset Check In,Monitor,3,Low,Asset Department,
2025-04-21,20:53,IT Support,Virus/Malware Check,2,Critical,IT Department,
2025-04-21,13:51,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-04-21,12:52,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-04-21,18:54,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-04-21,16:05,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-04-22,14:38,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-04-22,08:36,IT Support,Software Installation/Update,3,Medium,IT Department,
2025-04-22,13:41,IT Support,Technical Assistance,2,Medium,IT Department,
2025-04-22,14:44,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-04-22,06:34,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-04-22,08:02,Asset Check In,Monitor,1,Low,Asset Department,
2025-04-23,15:51,IT Support,Data Backup/Restore,3,Medium,IT Department,
2025-04-23,14:20,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-04-23,15:33,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-04-23,08:08,IT Support,Data Backup/Restore,2,Medium,IT Department,
2025-04-23,09:29,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-04-23,21:09,New Budget Proposal,Capital Expenses (CapEx),2,High,Budget Department,
2025-04-23,18:19,IT Support,Internet/Network Connectivity Issue,3,Critical,IT Department,
2025-04-24,15:18,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-04-24,15:48,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-04-24,08:49,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-04-24,10:00,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-04-24,09:47,Asset Check In,Monitor,3,Low,Asset Department,
2025-04-24,13:59,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-04-25,08:00,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-04-25,15:40,IT Support,Virus/Malware Check,2,Critical,IT Department,
2025-04-25,20:00,Others,,2,Low,IT Department,
2025-04-25,16:33,IT Support,Virus/Malware Check,2,Critical,IT Department,
2025-04-25,09:04,New Budget Proposal,Operational Expenses (OpEx),3,Medium,Budget Department,
2025-04-27,16:43,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-04-28,10:29,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-04-28,15:50,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-04-28,19:04,New Budget Proposal,Capital Expenses (CapEx),3,High,Budget Department,
2025-04-28,21:14,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-04-28,12:30,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-04-28,08:03,IT Support,Virus/Malware Check,2,Critical,IT Department,
2025-04-28,09:34,IT Support,Internet/Network Connectivity Issue,2,High,IT Department,
2025-04-28,10:11,Others,General Inquiry,3,Low,IT Department,
2025-04-28,15:07,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-04-28,08:54,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-04-28,13:51,New Budget Proposal,Operational Expenses (OpEx),3,Medium,Budget Department,
2025-04-28,12:54,Asset Check In,Monitor,2,Low,Asset Department,
2025-04-28,20:06,IT Support,Virus/Malware Check,2,Critical,IT Department,
2025-04-29,10:42,Asset Check In,Monitor,2,Low,Asset Department,
2025-04-29,12:36,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-04-29,16:10,IT Support,Technical Assistance,2,Medium,IT Department,
2025-04-29,15:18,IT Support,Virus/Malware Check,2,Critical,IT Department,
2025-04-29,16:35,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-04-29,09:52,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-04-30,21:17,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-04-30,13:39,Others,,2,Low,IT Department,
2025-04-30,08:10,Asset Check In,Monitor,1,Low,Asset Department,
2025-04-30,13:46,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-04-30,21:24,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-04-30,10:04,IT Support,Internet/Network Connectivity Issue,2,High,IT Department,
2025-05-01,12:21,IT Support,Technical Assistance,3,Medium,IT Department,
2025-05-02,18:13,IT Support,Technical Assistance,1,Medium,IT Department,
2025-05-02,10:34,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-05-02,12:46,Asset Check In,Monitor,2,Low,Asset Department,
2025-05-02,14:36,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-05-02,12:13,Others,General Inquiry,2,Low,IT Department,
2025-05-02,08:52,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-05-04,06:09,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-05-05,08:19,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-05-05,12:16,Asset Check In,Monitor,3,Low,Asset Department,
2025-05-05,19:03,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-05-05,08:00,IT Support,Virus/Malware Check,3,Critical,IT Department,
2025-05-05,08:13,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-05-05,09:06,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-05-05,10:37,Others,,2,Low,IT Department,
2025-05-05,15:33,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-05-05,15:51,IT Support,Data Backup/Restore,2,Medium,IT Department,
2025-05-05,16:18,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-05-05,18:04,IT Support,Data Backup/Restore,2,Medium,IT Department,
2025-05-05,08:35,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-05-06,08:15,Asset Check In,Monitor,2,Low,Asset Department,
2025-05-06,16:11,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-05-06,09:03,IT Support,Technical Assistance,1,Medium,IT Department,
2025-05-06,16:17,IT Support,Data Backup/Restore,2,Medium,IT Department,
2025-05-06,14:37,IT Support,Data Backup/Restore,2,Medium,IT Department,
2025-05-06,15:52,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-05-06,10:15,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-05-07,09:13,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-05-07,06:06,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-05-07,09:17,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-05-07,21:46,Asset Check In,Monitor,3,Low,Asset Department,
2025-05-07,19:23,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-05-07,09:39,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-05-08,10:34,New Budget Proposal,Capital Expenses (CapEx),2,High,Budget Department,
2025-05-08,14:46,IT Support,Data Backup/Restore,2,Medium,IT Department,
2025-05-08,14:53,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-05-08,06:02,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-05-08,13:43,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-05-08,15:09,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-05-08,16:34,IT Support,Technical Assistance,3,Medium,IT Department,
2025-05-09,13:37,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-05-09,08:17,IT Support,Technical Assistance,3,Medium,IT Department,
2025-05-09,16:52,Asset Check In,Monitor,2,Low,Asset Department,
2025-05-09,08:35,IT Support,Virus/Malware Check,2,Critical,IT Department,
2025-05-09,10:46,Others,,2,Low,IT Department,
2025-05-09,13:39,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-05-12,03:54,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-05-12,04:23,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-05-12,08:43,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-05-12,16:31,IT Support,Technical Assistance,1,Medium,IT Department,
2025-05-12,01:05,Asset Check In,Monitor,1,Low,Asset Department,
2025-05-12,10:40,Asset Check In,Monitor,1,Low,Asset Department,
2025-05-12,03:24,Others,,1,Low,IT Department,
2025-05-12,14:40,Others,,2,Low,IT Department,
2025-05-12,14:03,Others,,2,Low,IT Department,
2025-05-12,10:23,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-05-12,15:44,IT Support,Virus/Malware Check,3,Critical,IT Department,
2025-05-12,20:47,IT Support,Virus/Malware Check,3,Critical,IT Department,
2025-05-13,04:15,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-05-13,18:07,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-05-13,08:50,IT Support,Virus/Malware Check,3,Critical,IT Department,
2025-05-13,14:23,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-05-13,09:35,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-05-13,13:44,IT Support,Software Installation/Update,2,Medium,IT Department,
2025-05-13,15:18,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-05-14,09:19,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-05-14,10:40,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-05-14,14:05,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-05-14,15:09,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-05-14,10:41,Asset Check In,Monitor,1,Low,Asset Department,
2025-05-14,14:27,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-05-15,13:46,Asset Check In,Monitor,3,Low,Asset Department,
2025-05-15,08:41,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-05-15,18:22,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-05-15,15:38,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-05-15,08:30,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-05-15,14:48,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-05-16,21:05,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-05-16,10:54,IT Support,Software Installation/Update,3,Medium,IT Department,
2025-05-16,16:23,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-05-16,16:41,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-05-16,10:23,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-05-19,18:36,New Budget Proposal,Capital Expenses (CapEx),3,High,Budget Department,
2025-05-19,09:50,IT Support,Software Installation/Update,2,Medium,IT Department,
2025-05-19,19:14,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-05-19,18:23,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-05-19,14:00,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-05-19,15:55,IT Support,Software Installation/Update,2,Medium,IT Department,
2025-05-19,13:35,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-05-19,14:32,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-05-19,02:14,IT Support,Technical Assistance,2,Medium,IT Department,
2025-05-19,16:16,IT Support,Internet/Network Connectivity Issue,3,Critical,IT Department,
2025-05-19,23:16,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-05-19,12:09,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-05-20,16:52,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-05-20,08:36,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-05-20,10:31,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-05-20,09:39,IT Support,Virus/Malware Check,3,Critical,IT Department,
2025-05-20,20:47,New Budget Proposal,Capital Expenses (CapEx),3,High,Budget Department,
2025-05-20,08:44,IT Support,Internet/Network Connectivity Issue,3,Critical,IT Department,
2025-05-21,10:11,Asset Check In,Monitor,2,Low,Asset Department,
2025-05-21,15:02,New Budget Proposal,Capital Expenses (CapEx),2,High,Budget Department,
2025-05-21,15:59,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-05-21,16:04,IT Support,Software Installation/Update,3,Medium,IT Department,
2025-05-21,16:16,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-05-21,14:54,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-05-21,08:57,IT Support,Software Installation/Update,2,Medium,IT Department,
2025-05-21,08:44,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-05-22,05:58,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-05-22,13:42,Others,,3,Low,IT Department,
2025-05-22,13:36,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-05-22,20:31,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-05-22,16:26,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-05-22,16:46,New Budget Proposal,Capital Expenses (CapEx),3,High,Budget Department,
2025-05-23,21:06,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-05-23,10:59,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-05-23,14:46,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-05-23,10:12,IT Support,Virus/Malware Check,2,Critical,IT Department,
2025-05-23,09:15,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-05-26,01:04,Asset Check In,Monitor,3,Low,Asset Department,
2025-05-26,10:38,IT Support,Virus/Malware Check,2,Critical,IT Department,
2025-05-26,14:04,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-05-26,15:15,Asset Check In,Monitor,3,Low,Asset Department,
2025-05-26,10:19,IT Support,Technical Assistance,1,Medium,IT Department,
2025-05-26,09:20,Others,,1,Low,IT Department,
2025-05-26,13:45,IT Support,Internet/Network Connectivity Issue,3,Critical,IT Department,
2025-05-26,16:55,IT Support,Virus/Malware Check,2,Critical,IT Department,
2025-05-26,18:17,IT Support,Technical Assistance,1,Medium,IT Department,
2025-05-26,14:33,IT Support,Software Installation/Update,3,Medium,IT Department,
2025-05-26,10:10,IT Support,Technical Assistance,1,Medium,IT Department,
2025-05-26,10:51,Others,General Inquiry,2,Low,IT Department,
2025-05-27,13:43,New Budget Proposal,Operational Expenses (OpEx),2,Medium,Budget Department,
2025-05-27,18:10,IT Support,Data Backup/Restore,2,Medium,IT Department,
2025-05-27,08:21,Asset Check In,Monitor,2,Low,Asset Department,
2025-05-27,14:38,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-05-27,23:27,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-05-27,14:00,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-05-27,16:08,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-05-28,16:06,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-05-28,10:32,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-05-28,15:03,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-05-28,12:38,IT Support,Technical Assistance,2,Medium,IT Department,
2025-05-28,09:52,IT Support,Software Installation/Update,2,Medium,IT Department,
2025-05-28,12:06,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-05-29,13:30,IT Support,Virus/Malware Check,3,Critical,IT Department,
2025-05-29,16:25,Others,,3,Low,IT Department,
2025-05-29,15:08,New Budget Proposal,Capital Expenses (CapEx),2,High,Budget Department,
2025-05-29,21:57,New Budget Proposal,Operational Expenses (OpEx),2,Medium,Budget Department,
2025-05-29,14:33,New Budget Proposal,Operational Expenses (OpEx),3,Medium,Budget Department,
2025-05-29,16:23,IT Support,Technical Assistance,2,Medium,IT Department,
2025-05-30,06:20,Others,General Inquiry,1,Low,IT Department,
2025-05-30,19:33,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-05-30,09:37,New Budget Proposal,Operational Expenses (OpEx),2,Medium,Budget Department,
2025-05-30,19:19,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-05-30,14:53,IT Support,Virus/Malware Check,2,Critical,IT Department,
2025-05-30,09:05,Asset Check In,Monitor,3,Low,Asset Department,
2025-05-30,20:30,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-06-02,13:44,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-06-02,09:35,IT Support,Software Installation/Update,3,Medium,IT Department,
2025-06-02,08:40,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-06-02,08:28,Others,General Inquiry,2,Low,IT Department,
2025-06-02,14:46,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-06-02,08:36,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-06-02,13:38,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-06-02,12:56,IT Support,Technical Assistance,1,Medium,IT Department,
2025-06-02,08:22,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-06-02,16:52,IT Support,Technical Assistance,1,Medium,IT Department,
2025-06-02,13:53,Asset Check In,Monitor,3,Low,Asset Department,
2025-06-02,16:19,IT Support,Internet/Network Connectivity Issue,3,High,IT Department,
2025-06-02,16:17,IT Support,Virus/Malware Check,3,Critical,IT Department,
2025-06-02,14:35,Asset Check In,Monitor,3,Low,Asset Department,
2025-06-03,20:03,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-06-03,16:34,IT Support,Technical Assistance,2,Medium,IT Department,
2025-06-03,08:19,IT Support,Technical Assistance,2,Medium,IT Department,
2025-06-03,09:53,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-06-03,13:32,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-06-03,10:57,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-06-04,13:34,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-06-04,18:17,Others,,2,Low,IT Department,
2025-06-04,08:42,Others,General Inquiry,3,Low,IT Department,
2025-06-04,08:17,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-06-04,10:17,IT Support,Software Installation/Update,3,Medium,IT Department,
2025-06-04,08:20,Others,,3,Low,IT Department,
2025-06-05,09:07,New Budget Proposal,Operational Expenses (OpEx),2,Medium,Budget Department,
2025-06-05,02:49,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-06-05,12:21,IT Support,Data Backup/Restore,1,Medium,IT Department,
